post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel,color,city,state,cylinders,source_txt
7921075364,20260331080006,2026-03-31T08:00:06Z,5500,2011,Mercedes,ML350,180000,automatic,gas,,,,,scrapes/20260331080006/7921075364.txt
7920757292,20260316190119,2026-03-16T19:01:19Z,5900,2008,Toyota,Corolla,139374,,,,,,,scrapes/20260316190119/7920757292.txt
7921084758,20260326120034,2026-03-26T12:00:34Z,28900,2015,Chrysler,Town & Country,51345,,,White,,,6,scrapes/20260326120034/7921084758.txt
7921098999,20260331120030,2026-03-31T12:00:30Z,5000,2001,dodge,ram 3500,171250,automatic,gas,black,,,10,scrapes/20260331120030/7921098999.txt
7920999053,20260331000028,2026-03-31T00:00:28Z,2995,1990,Toyota,Celica GT,140000,manual,gas,,,,4,scrapes/20260331000028/7920999053.txt
7921137815,20260320230031,2026-03-20T23:00:31Z,10500,2018,Nissan,Maxima,42159,,,,,,6,scrapes/20260320230031/7921137815.txt
7921157800,20260331060019,2026-03-31T06:00:19Z,7995,2006,Mercedes-Benz,CLS 500,76859,automatic,gas,blue,,,8,scrapes/20260331060019/7921157800.txt
7921158081,20260331110030,2026-03-31T11:00:30Z,15495,2008,Ford,F-550 Super Duty,97458,automatic,diesel,red,,,8,scrapes/20260331110030/7921158081.txt
7921159025,20260331110030,2026-03-31T11:00:30Z,8995,2016,Chrysler,300C,128235,automatic,gas,red,,,6,scrapes/20260331110030/7921159025.txt
7921149077,20260331100007,2026-03-31T10:00:07Z,8998,2016,Subaru,Forester,149859,automatic,gas,white,,,4,scrapes/20260331100007/7921149077.txt
7921158442,20260331070033,2026-03-31T07:00:33Z,6495,2013,Nissan,Altima,127789,automatic,gas,white,,,4,scrapes/20260331070033/7921158442.txt
7921159876,20260331110030,2026-03-31T11:00:30Z,12495,2013,Mercedes-Benz,E-Class,124060,automatic,gas,black,,,6,scrapes/20260331110030/7921159876.txt
7921191293,20260331130007,2026-03-31T13:00:07Z,6500,2002,ford,f-150,118500,automatic,gas,green,,,8,scrapes/20260331130007/7921191293.txt
7921159155,20260331060019,2026-03-31T06:00:19Z,10495,2017,Buick,Enclave,107147,automatic,gas,red,,,6,scrapes/20260331060019/7921159155.txt
7921213648,20260324000022,2026-03-24T00:00:22Z,8999,2021,hyundai,accent se,71000,,,grey,,,4,scrapes/20260324000022/7921213648.txt
7921143042,20260314210013,2026-03-14T21:00:13Z,4800,2017,Subaru,Impreza Sport,185000,,,,,,,scrapes/20260314210013/7921143042.txt
7921188632,20260331040016,2026-03-31T04:00:16Z,10000,2006,Toyota,Tundra SR5,232000,automatic,gas,blue,,,8,scrapes/20260331040016/7921188632.txt
7921220631,20260319000031,2026-03-19T00:00:31Z,6500,2016,Toyota,Corolla Special Edition,185000,,,white,,,6,scrapes/20260319000031/7921220631.txt
7921159322,20260330090022,2026-03-30T09:00:22Z,9495,2020,Subaru,Impreza,123946,automatic,gas,blue,,,,scrapes/20260330090022/7921159322.txt
7921230620,20260317040005,2026-03-17T04:00:05Z,16550,2024,Tesla,Model Y,27459,,,,,,,scrapes/20260317040005/7921230620.txt
7921231738,20260327060034,2026-03-27T06:00:34Z,3400,2002,Dodge,Ram 1500,117000,,,,,,8,scrapes/20260327060034/7921231738.txt
7921198965,20260331080006,2026-03-31T08:00:06Z,21700,2022,Toyota,Camry SE,70610,automatic,gas,grey,,,4,scrapes/20260331080006/7921198965.txt
7921215068,20260331130007,2026-03-31T13:00:07Z,2000,2022,acura,tlx,30000,automatic,gas,,,,,scrapes/20260331130007/7921215068.txt
7921262925,20260331210020,2026-03-31T21:00:20Z,7900,2011,Honda,CR-V EX-L,151000,automatic,gas,blue,,,4,scrapes/20260331210020/7921262925.txt
7921270981,20260331080006,2026-03-31T08:00:06Z,3500,2014,Subaru,Legacy,212400,automatic,gas,blue,,,,scrapes/20260331080006/7921270981.txt
7921285698,20260318090038,2026-03-18T09:00:38Z,6200,2018,Honda,CR-V EX,48900,,,,,,4,scrapes/20260318090038/7921285698.txt
7921149060,20260331040016,2026-03-31T04:00:16Z,8998,2015,Subaru,Impreza,144186,automatic,gas,green,,,4,scrapes/20260331040016/7921149060.txt
7921158798,20260331050006,2026-03-31T05:00:06Z,38995,2012,Dodge,D5500,230000,automatic,diesel,white,,,,scrapes/20260331050006/7921158798.txt
7921260136,20260330220030,2026-03-30T22:00:30Z,8885,2014,Subaru,Outback,128000,automatic,gas,blue,,,4,scrapes/20260330220030/7921260136.txt
7921277893,20260331230006,2026-03-31T23:00:06Z,3288,2002,Dodge,Neon,150000,automatic,gas,,,,,scrapes/20260331230006/7921277893.txt
7921210754,20260331050006,2026-03-31T05:00:06Z,56000,1997,Land Rover,Defender 90,10600,manual,diesel,green,,,4,scrapes/20260331050006/7921210754.txt
7921142645,20260330170008,2026-03-30T17:00:08Z,1800,2007,nissan,pathfinder,168000,automatic,gas,grey,,,6,scrapes/20260330170008/7921142645.txt
7921289360,20260330220030,2026-03-30T22:00:30Z,22500,1951,Ford,Country Squire Wagon,91000,manual,gas,black,,,8,scrapes/20260330220030/7921289360.txt
7921342440,20260324070011,2026-03-24T07:00:11Z,6900,2015,subaru,outback 3.6r limited awd wagon,179079,,,black,,,6,scrapes/20260324070011/7921342440.txt
7921343900,20260317110031,2026-03-17T11:00:31Z,13900,2019,Chevrolet,Silverado 1500 RST Z-71 4x4 Crew Cab,138949,,,,,,,scrapes/20260317110031/7921343900.txt
7921343375,20260321040010,2026-03-21T04:00:10Z,8500,2012,toyota,camry le sedan,160899,,,red,,,4,scrapes/20260321040010/7921343375.txt
7921332062,20260323030024,2026-03-23T03:00:24Z,49900,2025,ford,bronco,7000,,,black,,,4,scrapes/20260323030024/7921332062.txt
7921347818,20260331210020,2026-03-31T21:00:20Z,13999,2004,Ford,E350 Sup,110185,automatic,diesel,blue,,,8,scrapes/20260331210020/7921347818.txt
7921372263,20260321140037,2026-03-21T14:00:37Z,9900,2018,Audi,Q3,115829,,,white,,,4,scrapes/20260321140037/7921372263.txt
7921373023,20260321110018,2026-03-21T11:00:18Z,7900,2014,Toyota,Camry,132000,,,black,,,6,scrapes/20260321110018/7921373023.txt
7921375834,20260325090020,2026-03-25T09:00:20Z,2000,2016,Chevy,Silverado 1500,90000,,,blue,,,8,scrapes/20260325090020/7921375834.txt
7921373430,20260321200045,2026-03-21T20:00:45Z,6900,2012,Honda,Accord LX,150492,,,black,,,4,scrapes/20260321200045/7921373430.txt
7921374037,20260321170009,2026-03-21T17:00:09Z,12900,2014,Honda,CR-V EX,130000,,,brown,,,4,scrapes/20260321170009/7921374037.txt
7921375781,20260316140028,2026-03-16T14:00:28Z,,2018,Acura,TLX a-spec,30000,,,,,,,scrapes/20260316140028/7921375781.txt
7921375861,20260316130006,2026-03-16T13:00:06Z,2000,2020,honda,accord,20000,,,,,,,scrapes/20260316130006/7921375861.txt
7921373550,20260321160005,2026-03-21T16:00:05Z,3900,2013,Nissan,Versa,121347,,,grey,,,4,scrapes/20260321160005/7921373550.txt
7921386572,20260316130006,2026-03-16T13:00:06Z,1400,2008,Toyota,4Runner,91474,,,,,,,scrapes/20260316130006/7921386572.txt
7921417107,20260326210030,2026-03-26T21:00:30Z,4200,2018,Kia,soul,170000,,,silver,,,4,scrapes/20260326210030/7921417107.txt
7921417422,20260401180021,2026-04-01T18:00:21Z,4900,2006,Saab,9-2X Aero,140000,manual,gas,grey,,,4,scrapes/20260401180021/7921417422.txt
7921373699,20260402140006,2026-04-02T14:00:06Z,5485,2014,Volvo,S60 T5 AWD Sport Sedan,143000,automatic,gas,Seashell Grey Metallic,,,5,scrapes/20260402140006/7921373699.txt
7921372613,20260321200045,2026-03-21T20:00:45Z,10900,2014,Subaru,XV CrossTrek,124824,,,grey,,,4,scrapes/20260321200045/7921372613.txt
7921373675,20260321160005,2026-03-21T16:00:05Z,9900,2013,Infiniti,EX35,89281,,,grey,,,6,scrapes/20260321160005/7921373675.txt
7921375728,20260316130006,2026-03-16T13:00:06Z,2000,2018,Toyota,Camry,33000,,,,,,,scrapes/20260316130006/7921375728.txt
7921444253,20260402080027,2026-04-02T08:00:27Z,3288,2002,Dodge,Neon,150000,automatic,gas,,,,,scrapes/20260402080027/7921444253.txt
7921449116,20260401230007,2026-04-01T23:00:07Z,10450,2009,Nissan,Frontier SE Crew Cab,79780,automatic,gas,black,,,6,scrapes/20260401230007/7921449116.txt
7921372899,20260321200045,2026-03-21T20:00:45Z,6900,2014,Hyundai,Sonata,118290,,,white,,,4,scrapes/20260321200045/7921372899.txt
7921382427,20260331120030,2026-03-31T12:00:30Z,23000,2014,GMC,Sierra 2500 HD SLE,86000,automatic,gas,silver,,,8,scrapes/20260331120030/7921382427.txt
7921492065,20260328060005,2026-03-28T06:00:05Z,2800,2005,Toyota,Camry,220000,,,,,,4,scrapes/20260328060005/7921492065.txt
7921493644,20260328050005,2026-03-28T05:00:05Z,7800,2009,chevrolet,silverado 1500,150000,,,,,,8,scrapes/20260328050005/7921493644.txt
7921373475,20260402000031,2026-04-02T00:00:31Z,8485,2013,BMW,328i X-drive AWD Sedan,113000,automatic,gas,black,,,4,scrapes/20260402000031/7921373475.txt
7921375774,20260325140030,2026-03-25T14:00:30Z,5000,2021,Tesla,Model Y,61000,,,white,,,6,scrapes/20260325140030/7921375774.txt
7921372432,20260321200045,2026-03-21T20:00:45Z,8900,2014,Volkswagen,Passat SE,85972,,,grey,,,4,scrapes/20260321200045/7921372432.txt
7921431799,20260319230006,2026-03-19T23:00:06Z,3000,2009,Nissan,Altima,129000,,,,,,4,scrapes/20260319230006/7921431799.txt
7921499707,20260316090005,2026-03-16T09:00:05Z,12000,1963,chevrolaet,impala,65000,,,,,,,scrapes/20260316090005/7921499707.txt
7921457439,20260402190008,2026-04-02T19:00:08Z,10250,2020,Nissan,Pathfinder S,111432,automatic,gas,black,,,6,scrapes/20260402190008/7921457439.txt
7921375845,20260316160005,2026-03-16T16:00:05Z,,2016,chevy,silverado 1500,90000,,,,,,,scrapes/20260316160005/7921375845.txt
7921492564,20260328060005,2026-03-28T06:00:05Z,6500,2014,Subaru,Impreza Hatchback,104000,,,,,,4,scrapes/20260328060005/7921492564.txt
7921520326,20260403020027,2026-04-03T02:00:27Z,10998,2015,Subaru,Outback,141231,automatic,gas,white,,,6,scrapes/20260403020027/7921520326.txt
7921553957,20260325130036,2026-03-25T13:00:36Z,,2018,Toyota,Camry,33000,,,white,,,6,scrapes/20260325130036/7921553957.txt
7921554260,20260325110020,2026-03-25T11:00:20Z,2000,2016,chevy,silverado 1500,90000,,,blue,,,8,scrapes/20260325110020/7921554260.txt
7921603068,20260403000031,2026-04-03T00:00:31Z,14900,2017,Lincoln,MKT Limo,190964,automatic,gas,black,,,6,scrapes/20260403000031/7921603068.txt
7921614059,20260403010032,2026-04-03T01:00:32Z,22500,2015,Ford,Super Duty F-350 SRW,120934,automatic,diesel,black,,,8,scrapes/20260403010032/7921614059.txt
7921614169,20260320210028,2026-03-20T21:00:28Z,14850,2018,INFINITI,Q50,139096,,,Majestic White,,,6,scrapes/20260320210028/7921614169.txt
7921614406,20260320150006,2026-03-20T15:00:06Z,13500,2018,BMW,X1,86540,,,Mineral White Metallic,,,4,scrapes/20260320150006/7921614406.txt
7921614518,20260320160006,2026-03-20T16:00:06Z,21500,2021,Jeep,Grand Cherokee L,119058,,,Baltic Gray Metallic Clearcoat,,,6,scrapes/20260320160006/7921614518.txt
7921614563,20260320170031,2026-03-20T17:00:31Z,13500,2011,Lexus,LS 460,115212,,,blue,,,8,scrapes/20260320170031/7921614563.txt
7921614684,20260331090020,2026-03-31T09:00:20Z,59000,1969,Chevrolet,Camaro,4664,automatic,gas,blue,,,,scrapes/20260331090020/7921614684.txt
7921614736,20260320210028,2026-03-20T21:00:28Z,18900,2020,Audi,Q3,77916,,,Chronos Gray Metallic,,,4,scrapes/20260320210028/7921614736.txt
7921614824,20260403090026,2026-04-03T09:00:26Z,14650,2019,Chevrolet,Traverse,87713,automatic,gas,Mosaic Black Metallic,,,6,scrapes/20260403090026/7921614824.txt
7921614846,20260320170031,2026-03-20T17:00:31Z,13800,2019,Audi,A4,71241,,,black,,,4,scrapes/20260320170031/7921614846.txt
7921553984,20260325200040,2026-03-25T20:00:40Z,5000,2021,tesla,Model Y,61000,,,white,,,6,scrapes/20260325200040/7921553984.txt
7921614258,20260320150006,2026-03-20T15:00:06Z,15900,2015,Chevrolet,Silverado 1500,126474,,,Slate Grey Metallic,,,8,scrapes/20260320150006/7921614258.txt
7921614338,20260319220005,2026-03-19T22:00:05Z,14600,2014,Chevrolet,Silverado 1500,142168,,,gray,,,8,scrapes/20260319220005/7921614338.txt
7921613873,20260403030026,2026-04-03T03:00:26Z,4700,2014,volkswagen,jetta,158000,,gas,blue,,,4,scrapes/20260403030026/7921613873.txt
7921614144,20260402230032,2026-04-02T23:00:32Z,13900,2017,Ford,Explorer,64208,automatic,gas,silver,,,6,scrapes/20260402230032/7921614144.txt
7921614617,20260403060006,2026-04-03T06:00:06Z,5900,2008,Toyota,Corolla,139374,automatic,gas,gold,,,4,scrapes/20260403060006/7921614617.txt
7921614763,20260403140015,2026-04-03T14:00:15Z,6700,2009,Chevrolet,Silverado 1500,177265,automatic,gas,green,,,8,scrapes/20260403140015/7921614763.txt
7921632399,20260324170023,2026-03-24T17:00:23Z,3900,2012,NISSAN,JUKE SV,168000,,,red,,,4,scrapes/20260324170023/7921632399.txt
7921578505,20260401170011,2026-04-01T17:00:11Z,2200,1993,Buick,regal custom coupe,54600,automatic,gas,,,,,scrapes/20260401170011/7921578505.txt
7921614123,20260402210037,2026-04-02T21:00:37Z,4500,2015,Nissan,Versa,120802,automatic,gas,Amethyst Gray,,,4,scrapes/20260402210037/7921614123.txt
7921614462,20260320180030,2026-03-20T18:00:30Z,16750,2023,Hyundai,Elantra,108905,,,Ecotronic Gray,,,4,scrapes/20260320180030/7921614462.txt
7921614487,20260320180030,2026-03-20T18:00:30Z,12900,2013,Ford,Econoline Cargo Van E-250,108356,,,Oxford White,,,8,scrapes/20260320180030/7921614487.txt
7921614540,20260320200025,2026-03-20T20:00:25Z,12850,2016,Dodge,Grand Caravan,48019,,,True Blue Pearlcoat,,,6,scrapes/20260320200025/7921614540.txt
7921614907,20260320130005,2026-03-20T13:00:05Z,15500,2018,BMW,X2,79633,,,black,,,4,scrapes/20260320130005/7921614907.txt
7921593404,20260320050030,2026-03-20T05:00:30Z,3900,2016,Ford,Focus SE,137199,,,Magnetic Gray Metallic,,,4,scrapes/20260320050030/7921593404.txt
7921614032,20260320190027,2026-03-20T19:00:27Z,12900,2014,Ford,Econoline Cargo Van e-250,91374,,,Oxford White,,,8,scrapes/20260320190027/7921614032.txt
7921614283,20260320160006,2026-03-20T16:00:06Z,10850,2015,Ford,Fusion,92276,,,Tuxedo Black,,,4,scrapes/20260320160006/7921614283.txt
7921614877,20260320210028,2026-03-20T21:00:28Z,69500,1966,CHEVROLET,CHEVELLE,59985,,,GREY,,,,scrapes/20260320210028/7921614877.txt
7921640793,20260403120026,2026-04-03T12:00:26Z,18000,2012,Mercedes-Benz,S-class S550,68000,automatic,gas,black,,,8,scrapes/20260403120026/7921640793.txt
7921670912,20260403100011,2026-04-03T10:00:11Z,25000,2018,ford,e350 super duty cutaway,160000,automatic,gas,white,,,10,scrapes/20260403100011/7921670912.txt
7921673225,20260325200040,2026-03-25T20:00:40Z,8985,2014,BMW,X3 3.5i X-Drive Premium SUV,100000,,,Space Grey Blue Metallic,,,6,scrapes/20260325200040/7921673225.txt
7921554207,20260325070005,2026-03-25T07:00:05Z,,2018,Acura,TLX a-spec,30000,,,red,,,4,scrapes/20260325070005/7921554207.txt
7921614366,20260320130005,2026-03-20T13:00:05Z,20950,2018,Land Rover,Range Rover Sport,93146,,,Fuji White,,,6,scrapes/20260320130005/7921614366.txt
7921614429,20260403030026,2026-04-03T03:00:26Z,7750,2015,Volkswagen,Passat,116694,automatic,gas,Night Blue Metallic,,,4,scrapes/20260403030026/7921614429.txt
7921614789,20260403100011,2026-04-03T10:00:11Z,11900,2015,Jaguar,XF,79004,automatic,gas,black,,,6,scrapes/20260403100011/7921614789.txt
7921554078,20260326090031,2026-03-26T09:00:31Z,2000,2016,chevy,silverado 1500,90000,,,blue,,,8,scrapes/20260326090031/7921554078.txt
7921609309,20260325150032,2026-03-25T15:00:32Z,13500,2010,Chevy,express 2500,38000,,,,,,8,scrapes/20260325150032/7921609309.txt
7921614649,20260320090051,2026-03-20T09:00:51Z,9900,2015,Mercedes-Benz,GLK-Class,123897,,,Mars Red,,,6,scrapes/20260320090051/7921614649.txt
7921688351,20260402170030,2026-04-02T17:00:30Z,3288,2002,Dodge,Neon,150000,automatic,gas,,,,,scrapes/20260402170030/7921688351.txt
7921554188,20260325160032,2026-03-25T16:00:32Z,2000,2020,honda,accord,20000,,,blue,,,8,scrapes/20260325160032/7921554188.txt
7921614304,20260320090051,2026-03-20T09:00:51Z,15450,2020,Nissan,Rogue,82675,,,Caspian Blue Metallic,,,4,scrapes/20260320090051/7921614304.txt
7921614211,20260320130005,2026-03-20T13:00:05Z,18995,2017,Ford,F-150,106743,,,Ruby Red Metallic Tinted Clearcoat,,,6,scrapes/20260320130005/7921614211.txt
7921614933,20260331130007,2026-03-31T13:00:07Z,185000,1956,Chevrolet,Bel Air,1250,manual,gas,black,,,,scrapes/20260331130007/7921614933.txt
7921614706,20260320170031,2026-03-20T17:00:31Z,9700,2011,Ram,Dakota,129550,,,black,,,6,scrapes/20260320170031/7921614706.txt
7921614584,20260320180030,2026-03-20T18:00:30Z,9400,2015,Honda,Civic Sedan,130759,,,Dyno Blue Pearl,,,4,scrapes/20260320180030/7921614584.txt
7921614093,20260320190027,2026-03-20T19:00:27Z,12990,2016,Honda,Pilot,120070,,,White Diamond Pearl,,,6,scrapes/20260320190027/7921614093.txt
7921680422,20260318000005,2026-03-18T00:00:05Z,750,2004,Mercedes,C240,243750,,,silver,,,4,scrapes/20260318000005/7921680422.txt
7921747776,20260403140015,2026-04-03T14:00:15Z,4500,1998,Mitsubishi,Montero,157000,automatic,gas,,,,6,scrapes/20260403140015/7921747776.txt
7921766314,20260402120007,2026-04-02T12:00:07Z,4800,2011,Toyota,Venza,133000,automatic,gas,Steel Grey Pearl,,,4,scrapes/20260402120007/7921766314.txt
7921740355,20260403140015,2026-04-03T14:00:15Z,9998,2015,Subaru,Forester,131732,automatic,gas,black,,,4,scrapes/20260403140015/7921740355.txt
7921820814,20260403120026,2026-04-03T12:00:26Z,59000,2019,Ford,F450 Super Duty,131000,automatic,diesel,black,,,6,scrapes/20260403120026/7921820814.txt
7921791498,20260403130006,2026-04-03T13:00:06Z,20990,2019,Mercedes-Benz,Sprinter C2500/C3500,85710,automatic,diesel,grey,,,6,scrapes/20260403130006/7921791498.txt
7921877265,20260325200040,2026-03-25T20:00:40Z,5400,2013,Volkswagen,Gti,185000,,,grey,,,4,scrapes/20260325200040/7921877265.txt
7921880180,20260403140015,2026-04-03T14:00:15Z,3288,2007,ford,focus,185000,automatic,gas,,,,4,scrapes/20260403140015/7921880180.txt
7921847519,20260403130006,2026-04-03T13:00:06Z,1600,2012,chrysler,town & country,166000,automatic,gas,custom,,,6,scrapes/20260403130006/7921847519.txt
7921872635,20260322180032,2026-03-22T18:00:32Z,5000,2011,subaru,outback,170000,,,blue,,,4,scrapes/20260322180032/7921872635.txt
7921888310,20260403130006,2026-04-03T13:00:06Z,3000,2013,infiniti,g37x,179282,automatic,gas,white,,,6,scrapes/20260403130006/7921888310.txt
7921891663,20260321140037,2026-03-21T14:00:37Z,4500,2012,Nissan,Murano,142000,,,black,,,6,scrapes/20260321140037/7921891663.txt
7921873546,20260403130006,2026-04-03T13:00:06Z,5000,2003,jeep,liberty sport 4x4,48000,automatic,gas,,,,6,scrapes/20260403130006/7921873546.txt
7921850784,20260321100016,2026-03-21T10:00:16Z,30020,2018,Ford,F-150,71621,,,,,,6,scrapes/20260321100016/7921850784.txt
7921994075,20260403140015,2026-04-03T14:00:15Z,800,2005,BMW,325i,181000,automatic,gas,,,,6,scrapes/20260403140015/7921994075.txt
7922010428,20260403140015,2026-04-03T14:00:15Z,10000,2012,Ford,E-350 super duty,198600,automatic,gas,black,,,8,scrapes/20260403140015/7922010428.txt
7921970159,20260403150036,2026-04-03T15:00:36Z,39500,2020,Maserati,Quattroporte,39853,automatic,gas,blue,,,6,scrapes/20260403150036/7921970159.txt
7922019524,20260403150036,2026-04-03T15:00:36Z,1500,2006,ford,e-350 econoline,190000,automatic,gas,,,,8,scrapes/20260403150036/7922019524.txt
7922056251,20260403110006,2026-04-03T11:00:06Z,5900,2004,Chevy,Silverado 2500,200000,automatic,gas,,,,,scrapes/20260403110006/7922056251.txt
7922044538,20260403140015,2026-04-03T14:00:15Z,8500,2014,chevrolet,silverado 1500,200526,automatic,gas,white,,,8,scrapes/20260403140015/7922044538.txt
7922045837,20260403150036,2026-04-03T15:00:36Z,4500,2008,Honda,CRV,166657,automatic,gas,black,,,4,scrapes/20260403150036/7922045837.txt
7922107506,20260403090026,2026-04-03T09:00:26Z,3288,2002,Dodge,Neon,150000,automatic,gas,,,,,scrapes/20260403090026/7922107506.txt
7922148637,20260403120026,2026-04-03T12:00:26Z,2500,2005,Honda,Accord LX,220000,automatic,gas,,,,4,scrapes/20260403120026/7922148637.txt
7922147958,20260328230002,2026-03-28T23:00:02Z,2200,2005,Toyota,Prius,270000,automatic,hybrid,,,,,scrapes/20260328230002/7922147958.txt
7922176112,20260403010032,2026-04-03T01:00:32Z,9885,2016,BMW,X3 2.8i X-drive Premium SUV,124000,automatic,gas,white,,,4,scrapes/20260403010032/7922176112.txt
7922165216,20260330080023,2026-03-30T08:00:23Z,4200,2018,Kia,Soul +,170000,automatic,gas,silver,,,4,scrapes/20260330080023/7922165216.txt
7922250160,20260331190007,2026-03-31T19:00:07Z,10200,2014,chevy,tahoe lt,155000,automatic,gas,silver,,,8,scrapes/20260331190007/7922250160.txt
7922261124,20260324190030,2026-03-24T19:00:30Z,2000,2022,acura,tlx,30000,,,,,,,scrapes/20260324190030/7922261124.txt
7922267738,20260403090026,2026-04-03T09:00:26Z,9500,2007,Freightliner,M2,235000,automatic,diesel,white,,,6,scrapes/20260403090026/7922267738.txt
7922243275,20260324170023,2026-03-24T17:00:23Z,3200,2006,acura,tsx,211000,,,red,,,4,scrapes/20260324170023/7922243275.txt
7922238536,20260324170023,2026-03-24T17:00:23Z,2800,2002,Mazda,626,65000,,,purple,,,4,scrapes/20260324170023/7922238536.txt
7922251870,20260324190030,2026-03-24T19:00:30Z,3800,2011,hyundai,santa fe,149000,,,,,,6,scrapes/20260324190030/7922251870.txt
7922205598,20260403130006,2026-04-03T13:00:06Z,8500,2011,GMC,Savana 1500 Cargo,110885,automatic,gas,white,,,6,scrapes/20260403130006/7922205598.txt
7922270985,20260321080020,2026-03-21T08:00:20Z,32000,1957,ford,thunderbird convertible,36600,,,,,,8,scrapes/20260321080020/7922270985.txt
7922239671,20260320230031,2026-03-20T23:00:31Z,3700,2008,Nissan,Maxima 3.5 SL,115000,,,blue,,,6,scrapes/20260320230031/7922239671.txt
7922266631,20260403120026,2026-04-03T12:00:26Z,6200,2011,acura,mdx,125000,automatic,gas,white,,,6,scrapes/20260403120026/7922266631.txt
7922324947,20260403040028,2026-04-03T04:00:28Z,3000,2009,CHEVROLET,COBALT,140000,automatic,gas,,,,,scrapes/20260403040028/7922324947.txt
7922351290,20260403140015,2026-04-03T14:00:15Z,2300,2012,Nissan,Rogue,168000,automatic,gas,red,,,4,scrapes/20260403140015/7922351290.txt
7922279684,20260403110006,2026-04-03T11:00:06Z,4900,2015,NISSAN,ROGUE S,133000,automatic,gas,Black,,,4,scrapes/20260403110006/7922279684.txt
7922382217,20260403150036,2026-04-03T15:00:36Z,9998,2012,Subaru,Outback,105094,automatic,gas,blue,,,4,scrapes/20260403150036/7922382217.txt
7922394675,20260403110006,2026-04-03T11:00:06Z,9500,2018,Chevrolet,Equinox,94000,automatic,gas,grey,,,4,scrapes/20260403110006/7922394675.txt
7922401745,20260403090026,2026-04-03T09:00:26Z,68993,2023,CHRYSLER,PACIFICA TOURING L,20228,automatic,gasoline,blue,,,6,scrapes/20260403090026/7922401745.txt
7922409847,20260403080005,2026-04-03T08:00:05Z,6200,2013,Volkswagen,Tiguan,108000,automatic,gas,black,,,4,scrapes/20260403080005/7922409847.txt
7922165391,20260326040038,2026-03-26T04:00:38Z,4700,2014,Volkswagen,Tiguan,158000,,,blue,,,4,scrapes/20260326040038/7922165391.txt
7922373470,20260324200057,2026-03-24T20:00:57Z,1500,2012,Mazda,6,271500,,,red,,,4,scrapes/20260324200057/7922373470.txt
7922414018,20260403110006,2026-04-03T11:00:06Z,5500,2014,Ford,Focus,108456,automatic,gas,blue,,,4,scrapes/20260403110006/7922414018.txt
7922393570,20260403130006,2026-04-03T13:00:06Z,8000,2015,Nissan,Pathfinder,154800,automatic,gas,silver,,,6,scrapes/20260403130006/7922393570.txt
7922438841,20260403150036,2026-04-03T15:00:36Z,3800,2008,chevrolet,silverado,250000,automatic,gas,,,,,scrapes/20260403150036/7922438841.txt
7922387295,20260403130006,2026-04-03T13:00:06Z,17000,2019,Audi,A6 Premium Plus,42250,automatic,gas,black,,,,scrapes/20260403130006/7922387295.txt
7922401917,20260320190027,2026-03-20T19:00:27Z,2150,2011,Ford,flex,130000,,,,,,6,scrapes/20260320190027/7922401917.txt
7922411334,20260403120026,2026-04-03T12:00:26Z,8999,2014,Subaru,XV Crosstrek Hybrid AWD,120228,automatic,hybrid,green,,,4,scrapes/20260403120026/7922411334.txt
7922452370,20260403050005,2026-04-03T05:00:05Z,2500,2002,Chevrolet,Impala,168886,automatic,gas,,,,6,scrapes/20260403050005/7922452370.txt
7922382206,20260403100011,2026-04-03T10:00:11Z,4998,2008,Subaru,Outback,146350,automatic,gas,black,,,4,scrapes/20260403100011/7922382206.txt
7922385577,20260403090026,2026-04-03T09:00:26Z,47500,2019,Mercedes Benz,AMG GLE 43 Coupe Studio Edition,74648,automatic,gas,black,,,6,scrapes/20260403090026/7922385577.txt
7922410662,20260403150036,2026-04-03T15:00:36Z,9499,2016,Toyota,Prius Two,173177,automatic,hybrid,silver,,,4,scrapes/20260403150036/7922410662.txt
7922483301,20260403090026,2026-04-03T09:00:26Z,59500,1977,Pontiac,Trans Am,64877,manual,gas,black,,,8,scrapes/20260403090026/7922483301.txt
7922420256,20260402200015,2026-04-02T20:00:15Z,2600,1998,Toyota,Camry,165000,automatic,gas,,,,,scrapes/20260402200015/7922420256.txt
7922490891,20260403050005,2026-04-03T05:00:05Z,7000,1963,AMC,Rambler Classic,57290,manual,gas,yellow,,,6,scrapes/20260403050005/7922490891.txt
7922465483,20260327160030,2026-03-27T16:00:30Z,,2022,Acura,TLX TYPE S,24000,,,red,,,4,scrapes/20260327160030/7922465483.txt
7922507036,20260331040016,2026-03-31T04:00:16Z,12990,2016,Honda,Pilot,120070,automatic,gas,White Diamond Pearl,,,6,scrapes/20260331040016/7922507036.txt
7922507061,20260331120030,2026-03-31T12:00:30Z,15900,2015,Chevrolet,Silverado 1500,126474,automatic,gas,Slate Grey Metallic,,,8,scrapes/20260331120030/7922507061.txt
7922507145,20260331130007,2026-03-31T13:00:07Z,10850,2015,Ford,Fusion,92276,automatic,gas,black,,,4,scrapes/20260331130007/7922507145.txt
7922507170,20260331120030,2026-03-31T12:00:30Z,14850,2018,INFINITI,Q50,139096,automatic,gas,white,,,6,scrapes/20260331120030/7922507170.txt
7922507239,20260331130007,2026-03-31T13:00:07Z,18995,2017,Ford,F-150,106743,automatic,gas,red,,,6,scrapes/20260331130007/7922507239.txt
